,generation,species,fitness,survived,mean_fitness
0,0,1,95.0,True,22.5657894736842
1,0,1,9.0,True,22.5657894736842
2,0,1,0.0,False,22.5657894736842
3,0,1,77.0,True,22.5657894736842
4,0,1,9.0,False,22.5657894736842
5,0,1,0.0,False,22.5657894736842
6,0,1,33.0,False,22.5657894736842
7,0,1,9.0,True,22.5657894736842
8,0,1,8.0,True,22.5657894736842
9,0,1,41.0,False,22.5657894736842
10,0,1,8.0,True,22.5657894736842
11,0,4,0.0,True,0.0
12,0,2,83.0,True,83.0
13,0,1,65.0,True,22.5657894736842
14,0,1,25.0,True,22.5657894736842
15,0,1,9.0,True,22.5657894736842
16,0,1,7.0,True,22.5657894736842
17,0,1,8.0,True,22.5657894736842
18,0,1,9.0,True,22.5657894736842
19,0,1,8.0,False,22.5657894736842
20,0,1,9.0,True,22.5657894736842
21,0,1,9.0,True,22.5657894736842
22,0,1,29.0,False,22.5657894736842
23,0,1,9.0,True,22.5657894736842
24,0,1,25.0,True,22.5657894736842
25,0,1,9.0,False,22.5657894736842
26,0,1,33.0,False,22.5657894736842
27,0,1,0.0,True,22.5657894736842
28,0,1,8.0,True,22.5657894736842
29,0,1,15.0,False,22.5657894736842
30,0,1,8.0,True,22.5657894736842
31,0,1,32.0,True,22.5657894736842
32,0,1,9.0,True,22.5657894736842
33,0,3,9.0,True,9.0
34,0,1,0.0,False,22.5657894736842
35,0,1,0.0,True,22.5657894736842
36,0,1,9.0,True,22.5657894736842
37,0,1,36.0,True,22.5657894736842
38,0,1,0.0,True,22.5657894736842
39,0,1,56.0,True,22.5657894736842
40,0,1,63.0,True,22.5657894736842
41,0,1,0.0,True,22.5657894736842
42,0,1,9.0,False,22.5657894736842
43,0,1,9.0,False,22.5657894736842
44,0,1,8.0,True,22.5657894736842
45,0,1,79.0,True,22.5657894736842
46,0,1,79.0,True,22.5657894736842
47,0,1,0.0,True,22.5657894736842
48,0,5,0.0,False,0.0
49,0,1,65.0,True,22.5657894736842
50,0,1,14.0,True,22.5657894736842
51,0,1,8.0,True,22.5657894736842
52,0,1,37.0,False,22.5657894736842
53,0,1,87.0,True,22.5657894736842
54,0,1,78.0,True,22.5657894736842
55,0,1,84.0,True,22.5657894736842
56,0,1,8.0,False,22.5657894736842
57,0,1,0.0,True,22.5657894736842
58,0,1,0.0,True,22.5657894736842
59,0,1,9.0,True,22.5657894736842
60,0,1,9.0,True,22.5657894736842
61,0,1,53.0,True,22.5657894736842
62,0,1,0.0,True,22.5657894736842
63,0,1,59.0,True,22.5657894736842
64,0,1,8.0,True,22.5657894736842
65,0,1,9.0,True,22.5657894736842
66,0,1,0.0,True,22.5657894736842
67,0,1,7.0,True,22.5657894736842
68,0,1,8.0,True,22.5657894736842
69,0,1,9.0,True,22.5657894736842
70,0,1,12.0,True,22.5657894736842
71,0,1,9.0,False,22.5657894736842
72,0,1,8.0,False,22.5657894736842
73,0,1,9.0,True,22.5657894736842
74,0,1,64.0,True,22.5657894736842
75,0,1,8.0,True,22.5657894736842
76,0,1,0.0,True,22.5657894736842
77,0,1,0.0,True,22.5657894736842
78,0,1,20.0,True,22.5657894736842
79,0,1,70.0,True,22.5657894736842
80,1,1,0.0,True,20.078947368421044
81,1,1,7.0,True,20.078947368421044
82,1,1,61.0,True,20.078947368421044
83,1,1,9.0,True,20.078947368421044
84,1,1,8.0,True,20.078947368421044
85,1,1,9.0,True,20.078947368421044
86,1,5,17.0,True,17.0
87,1,4,51.0,True,51.0
88,1,1,23.0,False,20.078947368421044
89,1,1,11.0,True,20.078947368421044
90,1,1,18.0,False,20.078947368421044
91,1,1,9.0,True,20.078947368421044
92,1,1,8.0,True,20.078947368421044
93,1,1,8.0,True,20.078947368421044
94,1,1,8.0,False,20.078947368421044
95,1,1,9.0,True,20.078947368421044
96,1,1,9.0,True,20.078947368421044
97,1,1,22.0,True,20.078947368421044
98,1,1,0.0,False,20.078947368421044
99,1,1,9.0,False,20.078947368421044
100,1,2,21.0,False,21.0
101,1,1,9.0,True,20.078947368421044
102,1,1,8.0,False,20.078947368421044
103,1,3,9.0,True,9.0
104,1,1,42.0,True,20.078947368421044
105,1,1,11.0,True,20.078947368421044
106,1,1,8.0,False,20.078947368421044
107,1,1,0.0,True,20.078947368421044
108,1,1,59.0,True,20.078947368421044
109,1,1,93.0,True,20.078947368421044
110,1,1,0.0,True,20.078947368421044
111,1,1,9.0,True,20.078947368421044
112,1,1,65.0,True,20.078947368421044
113,1,1,91.0,True,20.078947368421044
114,1,1,78.0,True,20.078947368421044
115,1,1,77.0,True,20.078947368421044
116,1,1,19.0,True,20.078947368421044
117,1,1,9.0,False,20.078947368421044
118,1,1,49.0,True,20.078947368421044
119,1,1,40.0,True,20.078947368421044
120,1,1,82.0,True,20.078947368421044
121,1,1,0.0,True,20.078947368421044
122,1,1,0.0,True,20.078947368421044
123,1,1,9.0,True,20.078947368421044
124,1,1,9.0,True,20.078947368421044
125,1,1,69.0,True,20.078947368421044
126,1,1,0.0,False,20.078947368421044
127,1,1,0.0,True,20.078947368421044
128,1,1,9.0,True,20.078947368421044
129,1,1,9.0,True,20.078947368421044
130,1,1,0.0,False,20.078947368421044
131,1,1,15.0,True,20.078947368421044
132,1,1,24.0,False,20.078947368421044
133,1,1,8.0,True,20.078947368421044
134,1,1,9.0,True,20.078947368421044
135,1,1,9.0,True,20.078947368421044
136,1,1,82.0,True,20.078947368421044
137,1,1,8.0,True,20.078947368421044
138,1,1,38.0,False,20.078947368421044
139,1,1,0.0,False,20.078947368421044
140,1,1,34.0,False,20.078947368421044
141,1,1,0.0,True,20.078947368421044
142,1,1,8.0,True,20.078947368421044
143,1,1,8.0,True,20.078947368421044
144,1,1,9.0,True,20.078947368421044
145,1,1,13.0,True,20.078947368421044
