,generation,species,fitness,survived,mean_fitness
242,3,2,84.0,True,25.57333333333332
243,3,2,9.0,False,25.57333333333332
244,3,2,51.0,True,25.57333333333332
245,3,3,0.0,True,0.0
246,3,2,0.0,True,25.57333333333332
247,3,2,9.0,True,25.57333333333332
248,3,2,34.0,True,25.57333333333332
249,3,2,7.0,True,25.57333333333332
250,3,2,7.0,True,25.57333333333332
251,3,2,37.0,False,25.57333333333332
252,3,2,26.0,True,25.57333333333332
253,3,2,8.0,True,25.57333333333332
254,3,2,42.0,True,25.57333333333332
255,3,2,71.0,True,25.57333333333332
256,3,2,37.0,False,25.57333333333332
257,3,2,8.0,True,25.57333333333332
258,3,2,8.0,True,25.57333333333332
259,3,2,42.0,True,25.57333333333332
260,3,2,9.0,True,25.57333333333332
261,3,2,33.0,False,25.57333333333332
262,3,2,0.0,True,25.57333333333332
263,3,2,75.0,True,25.57333333333332
264,3,2,25.0,True,25.57333333333332
265,3,2,0.0,True,25.57333333333332
266,3,2,87.0,True,25.57333333333332
267,3,2,9.0,False,25.57333333333332
268,3,2,11.0,False,25.57333333333332
269,3,2,9.0,False,25.57333333333332
270,3,2,9.0,True,25.57333333333332
271,3,2,9.0,True,25.57333333333332
272,3,2,64.0,True,25.57333333333332
273,3,2,31.0,False,25.57333333333332
274,3,2,21.0,True,25.57333333333332
275,3,2,9.0,True,25.57333333333332
276,3,2,8.0,True,25.57333333333332
277,3,2,9.0,False,25.57333333333332
278,3,2,0.0,False,25.57333333333332
279,3,2,8.0,False,25.57333333333332
280,3,4,7.0,False,7.0
281,3,2,10.0,True,25.57333333333332
282,3,2,9.0,True,25.57333333333332
283,3,1,8.0,True,8.5
284,3,2,9.0,False,25.57333333333332
285,3,2,9.0,True,25.57333333333332
286,3,2,76.0,True,25.57333333333332
287,3,2,79.0,True,25.57333333333332
288,3,2,0.0,True,25.57333333333332
289,3,2,9.0,False,25.57333333333332
290,3,2,9.0,True,25.57333333333332
291,3,2,7.0,True,25.57333333333332
292,3,2,37.0,False,25.57333333333332
293,3,2,9.0,False,25.57333333333332
294,3,2,8.0,True,25.57333333333332
295,3,2,29.0,True,25.57333333333332
296,3,2,66.0,True,25.57333333333332
297,3,2,0.0,True,25.57333333333332
298,3,2,0.0,False,25.57333333333332
299,3,2,36.0,False,25.57333333333332
300,3,2,8.0,True,25.57333333333332
301,3,2,9.0,False,25.57333333333332
302,3,2,66.0,True,25.57333333333332
303,3,2,67.0,True,25.57333333333332
304,3,2,7.0,False,25.57333333333332
305,3,2,9.0,True,25.57333333333332
306,3,2,27.0,True,25.57333333333332
307,3,2,58.0,True,25.57333333333332
308,3,2,8.0,True,25.57333333333332
309,3,2,78.0,True,25.57333333333332
310,3,2,8.0,False,25.57333333333332
311,3,2,9.0,True,25.57333333333332
312,3,2,27.0,True,25.57333333333332
313,3,2,80.0,True,25.57333333333332
314,3,2,81.0,True,25.57333333333332
315,3,2,8.0,True,25.57333333333332
316,3,2,42.0,True,25.57333333333332
317,3,5,8.0,True,8.0
318,3,2,9.0,False,25.57333333333332
319,3,1,9.0,True,8.5
320,4,1,40.0,True,25.986842105263154
321,4,1,9.0,True,25.986842105263154
322,4,1,60.0,True,25.986842105263154
323,4,1,61.0,True,25.986842105263154
324,4,2,0.0,True,0.0
325,4,1,0.0,False,25.986842105263154
326,4,1,8.0,True,25.986842105263154
327,4,1,9.0,True,25.986842105263154
328,4,1,7.0,False,25.986842105263154
329,4,1,10.0,True,25.986842105263154
330,4,1,8.0,True,25.986842105263154
331,4,1,8.0,True,25.986842105263154
332,4,1,69.0,True,25.986842105263154
333,4,1,0.0,False,25.986842105263154
334,4,1,8.0,True,25.986842105263154
335,4,1,8.0,True,25.986842105263154
336,4,1,73.0,True,25.986842105263154
337,4,1,7.0,True,25.986842105263154
338,4,1,0.0,False,25.986842105263154
339,4,5,46.0,True,46.0
340,4,1,24.0,False,25.986842105263154
341,4,1,78.0,True,25.986842105263154
342,4,1,47.0,True,25.986842105263154
343,4,1,9.0,True,25.986842105263154
344,4,1,9.0,True,25.986842105263154
345,4,1,0.0,True,25.986842105263154
346,4,1,10.0,False,25.986842105263154
347,4,1,7.0,False,25.986842105263154
348,4,1,9.0,True,25.986842105263154
349,4,1,8.0,True,25.986842105263154
350,4,1,8.0,False,25.986842105263154
351,4,1,9.0,False,25.986842105263154
352,4,1,8.0,False,25.986842105263154
353,4,1,21.0,True,25.986842105263154
354,4,1,42.0,True,25.986842105263154
355,4,1,77.0,True,25.986842105263154
356,4,1,8.0,True,25.986842105263154
357,4,1,9.0,True,25.986842105263154
358,4,1,7.0,False,25.986842105263154
359,4,1,28.0,True,25.986842105263154
360,4,1,0.0,True,25.986842105263154
361,4,1,0.0,True,25.986842105263154
362,4,1,8.0,True,25.986842105263154
363,4,1,77.0,True,25.986842105263154
364,4,1,46.0,True,25.986842105263154
365,4,1,9.0,True,25.986842105263154
366,4,1,11.0,True,25.986842105263154
367,4,1,55.0,True,25.986842105263154
368,4,1,8.0,True,25.986842105263154
369,4,1,89.0,True,25.986842105263154
370,4,1,7.0,False,25.986842105263154
371,4,1,83.0,True,25.986842105263154
372,4,1,97.0,True,25.986842105263154
373,4,1,0.0,True,25.986842105263154
374,4,1,8.0,True,25.986842105263154
375,4,1,0.0,True,25.986842105263154
376,4,4,9.0,True,9.0
377,4,1,9.0,False,25.986842105263154
378,4,1,82.0,True,25.986842105263154
379,4,1,8.0,False,25.986842105263154
380,4,1,9.0,True,25.986842105263154
381,4,1,0.0,True,25.986842105263154
382,4,1,69.0,True,25.986842105263154
383,4,1,48.0,True,25.986842105263154
384,4,1,39.0,True,25.986842105263154
385,4,3,8.0,False,8.0
386,4,1,80.0,True,25.986842105263154
387,4,1,10.0,False,25.986842105263154
388,4,1,7.0,True,25.986842105263154
389,4,1,8.0,True,25.986842105263154
390,4,1,0.0,True,25.986842105263154
391,4,1,96.0,True,25.986842105263154
392,4,1,15.0,True,25.986842105263154
393,4,1,8.0,False,25.986842105263154
394,4,1,7.0,False,25.986842105263154
395,4,1,9.0,True,25.986842105263154
396,4,1,93.0,True,25.986842105263154
397,4,1,8.0,True,25.986842105263154
398,4,1,9.0,False,25.986842105263154
399,4,1,60.0,True,25.986842105263154
400,5,2,28.0,True,28.720000000000006
401,5,2,9.0,True,28.720000000000006
402,5,2,87.0,True,28.720000000000006
403,5,2,0.0,True,28.720000000000006
404,5,2,78.0,True,28.720000000000006
405,5,2,9.0,True,28.720000000000006
406,5,2,9.0,True,28.720000000000006
407,5,2,8.0,True,28.720000000000006
408,5,2,8.0,False,28.720000000000006
409,5,2,7.0,False,28.720000000000006
410,5,2,46.0,False,28.720000000000006
411,5,2,8.0,True,28.720000000000006
412,5,2,8.0,False,28.720000000000006
413,5,2,79.0,True,28.720000000000006
414,5,2,9.0,True,28.720000000000006
415,5,2,0.0,True,28.720000000000006
416,5,2,67.0,True,28.720000000000006
417,5,2,54.0,True,28.720000000000006
418,5,2,23.0,True,28.720000000000006
419,5,2,0.0,True,28.720000000000006
420,5,2,37.0,True,28.720000000000006
421,5,4,8.0,False,8.0
422,5,2,9.0,False,28.720000000000006
423,5,2,26.0,True,28.720000000000006
424,5,2,44.0,True,28.720000000000006
425,5,2,0.0,False,28.720000000000006
426,5,2,9.0,True,28.720000000000006
427,5,2,9.0,False,28.720000000000006
428,5,2,35.0,True,28.720000000000006
429,5,2,0.0,False,28.720000000000006
430,5,2,0.0,False,28.720000000000006
431,5,2,8.0,True,28.720000000000006
432,5,2,82.0,True,28.720000000000006
433,5,2,8.0,True,28.720000000000006
434,5,2,8.0,True,28.720000000000006
435,5,2,28.0,True,28.720000000000006
436,5,2,86.0,True,28.720000000000006
437,5,2,7.0,True,28.720000000000006
438,5,2,40.0,True,28.720000000000006
439,5,2,31.0,False,28.720000000000006
440,5,2,52.0,True,28.720000000000006
441,5,2,0.0,False,28.720000000000006
442,5,2,9.0,True,28.720000000000006
443,5,2,43.0,True,28.720000000000006
444,5,1,24.0,True,23.5
445,5,2,63.0,True,28.720000000000006
446,5,2,9.0,False,28.720000000000006
447,5,2,0.0,True,28.720000000000006
448,5,2,97.0,True,28.720000000000006
449,5,2,0.0,False,28.720000000000006
450,5,2,0.0,False,28.720000000000006
451,5,2,97.0,True,28.720000000000006
452,5,2,10.0,False,28.720000000000006
453,5,3,8.0,True,8.0
454,5,2,76.0,True,28.720000000000006
455,5,2,44.0,True,28.720000000000006
456,5,2,9.0,True,28.720000000000006
457,5,2,9.0,True,28.720000000000006
458,5,2,0.0,True,28.720000000000006
459,5,2,8.0,False,28.720000000000006
460,5,2,74.0,True,28.720000000000006
461,5,2,9.0,True,28.720000000000006
462,5,5,9.0,True,9.0
463,5,2,8.0,False,28.720000000000006
464,5,2,9.0,True,28.720000000000006
465,5,2,90.0,True,28.720000000000006
466,5,2,0.0,False,28.720000000000006
467,5,1,23.0,True,23.5
468,5,2,9.0,False,28.720000000000006
469,5,2,86.0,True,28.720000000000006
470,5,2,9.0,False,28.720000000000006
471,5,2,9.0,True,28.720000000000006
472,5,2,0.0,True,28.720000000000006
473,5,2,66.0,True,28.720000000000006
474,5,2,50.0,True,28.720000000000006
475,5,2,7.0,True,28.720000000000006
476,5,2,0.0,True,28.720000000000006
477,5,2,75.0,True,28.720000000000006
478,5,2,69.0,True,28.720000000000006
479,5,2,54.0,True,28.720000000000006
480,6,2,77.0,True,36.80555555555555
481,6,2,9.0,True,36.80555555555555
482,6,2,48.0,True,36.80555555555555
483,6,2,0.0,False,36.80555555555555
484,6,2,68.0,True,36.80555555555555
485,6,2,9.0,False,36.80555555555555
486,6,2,8.0,True,36.80555555555555
487,6,1,9.0,False,9.0
488,6,2,9.0,True,36.80555555555555
489,6,2,85.0,True,36.80555555555555
490,6,2,8.0,False,36.80555555555555
491,6,2,66.0,True,36.80555555555555
492,6,2,0.0,False,36.80555555555555
493,6,2,37.0,True,36.80555555555555
494,6,2,37.0,True,36.80555555555555
495,6,2,79.0,True,36.80555555555555
496,6,2,0.0,True,36.80555555555555
497,6,2,50.0,True,36.80555555555555
498,6,2,29.0,True,36.80555555555555
499,6,2,7.0,True,36.80555555555555
500,6,2,53.0,True,36.80555555555555
501,6,2,9.0,True,36.80555555555555
502,6,2,0.0,False,36.80555555555555
503,6,2,8.0,False,36.80555555555555
504,6,2,7.0,True,36.80555555555555
505,6,2,11.0,True,36.80555555555555
506,6,2,58.0,True,36.80555555555555
507,6,2,9.0,True,36.80555555555555
508,6,2,0.0,False,36.80555555555555
509,6,2,62.0,True,36.80555555555555
510,6,1,9.0,True,9.0
511,6,2,61.0,True,36.80555555555555
512,6,2,8.0,True,36.80555555555555
513,6,2,78.0,True,36.80555555555555
514,6,2,63.0,True,36.80555555555555
515,6,2,0.0,True,36.80555555555555
516,6,2,58.0,True,36.80555555555555
517,6,3,9.0,False,9.0
518,6,2,57.0,True,36.80555555555555
519,6,2,0.0,True,36.80555555555555
520,6,2,32.0,False,36.80555555555555
521,6,2,9.0,True,36.80555555555555
522,6,2,0.0,True,36.80555555555555
523,6,2,33.0,True,36.80555555555555
524,6,2,8.0,True,36.80555555555555
525,6,5,9.0,True,9.0
526,6,1,9.0,True,9.0
527,6,2,56.0,True,36.80555555555555
528,6,2,9.0,False,36.80555555555555
529,6,2,75.0,True,36.80555555555555
530,6,2,9.0,False,36.80555555555555
531,6,2,81.0,True,36.80555555555555
532,6,2,87.0,True,36.80555555555555
533,6,2,77.0,True,36.80555555555555
534,6,2,9.0,False,36.80555555555555
535,6,2,80.0,True,36.80555555555555
536,6,2,72.0,True,36.80555555555555
537,6,2,85.0,True,36.80555555555555
538,6,2,49.0,True,36.80555555555555
539,6,4,8.0,True,8.5
540,6,4,9.0,True,8.5
541,6,1,9.0,False,9.0
542,6,2,8.0,True,36.80555555555555
543,6,2,26.0,True,36.80555555555555
544,6,2,8.0,True,36.80555555555555
545,6,2,0.0,False,36.80555555555555
546,6,2,80.0,True,36.80555555555555
547,6,2,79.0,True,36.80555555555555
548,6,2,0.0,True,36.80555555555555
549,6,2,9.0,False,36.80555555555555
550,6,2,47.0,True,36.80555555555555
551,6,2,9.0,True,36.80555555555555
552,6,2,35.0,True,36.80555555555555
553,6,2,8.0,True,36.80555555555555
554,6,2,44.0,False,36.80555555555555
555,6,2,30.0,True,36.80555555555555
556,6,2,93.0,True,36.80555555555555
557,6,2,60.0,True,36.80555555555555
558,6,2,94.0,True,36.80555555555555
559,6,2,81.0,True,36.80555555555555
560,7,3,0.0,True,41.45714285714285
561,7,3,9.0,False,41.45714285714285
562,7,3,87.0,True,41.45714285714285
563,7,3,40.0,True,41.45714285714285
564,7,3,9.0,False,41.45714285714285
565,7,3,8.0,True,41.45714285714285
566,7,3,70.0,True,41.45714285714285
567,7,3,95.0,True,41.45714285714285
568,7,3,62.0,True,41.45714285714285
569,7,3,31.0,False,41.45714285714285
570,7,3,71.0,True,41.45714285714285
571,7,2,0.0,True,5.333333333333333
572,7,3,46.0,True,41.45714285714285
573,7,3,0.0,True,41.45714285714285
574,7,3,9.0,True,41.45714285714285
575,7,3,92.0,True,41.45714285714285
576,7,3,9.0,False,41.45714285714285
577,7,3,8.0,False,41.45714285714285
578,7,3,22.0,True,41.45714285714285
579,7,3,62.0,True,41.45714285714285
580,7,3,9.0,False,41.45714285714285
581,7,3,73.0,True,41.45714285714285
582,7,1,9.0,True,8.333333333333334
583,7,3,85.0,True,41.45714285714285
584,7,3,9.0,True,41.45714285714285
585,7,3,83.0,True,41.45714285714285
586,7,3,0.0,True,41.45714285714285
587,7,3,82.0,True,41.45714285714285
588,7,3,22.0,True,41.45714285714285
589,7,3,95.0,True,41.45714285714285
590,7,3,88.0,True,41.45714285714285
591,7,3,8.0,True,41.45714285714285
592,7,3,0.0,True,41.45714285714285
593,7,3,51.0,True,41.45714285714285
594,7,2,8.0,True,5.333333333333333
595,7,5,8.0,True,8.0
596,7,1,9.0,True,8.333333333333334
597,7,3,23.0,False,41.45714285714285
598,7,3,91.0,True,41.45714285714285
599,7,3,84.0,True,41.45714285714285
600,7,3,96.0,True,41.45714285714285
601,7,3,40.0,True,41.45714285714285
602,7,3,53.0,True,41.45714285714285
603,7,3,71.0,True,41.45714285714285
604,7,3,46.0,False,41.45714285714285
605,7,3,55.0,True,41.45714285714285
606,7,4,8.0,True,8.333333333333332
607,7,4,8.0,True,8.333333333333332
608,7,3,8.0,True,41.45714285714285
609,7,3,19.0,True,41.45714285714285
610,7,3,8.0,True,41.45714285714285
611,7,3,74.0,True,41.45714285714285
612,7,3,68.0,True,41.45714285714285
613,7,3,30.0,False,41.45714285714285
614,7,3,49.0,True,41.45714285714285
615,7,3,9.0,True,41.45714285714285
616,7,3,63.0,True,41.45714285714285
617,7,3,34.0,False,41.45714285714285
618,7,3,41.0,True,41.45714285714285
619,7,3,56.0,True,41.45714285714285
620,7,3,0.0,False,41.45714285714285
621,7,3,48.0,True,41.45714285714285
622,7,3,28.0,True,41.45714285714285
623,7,3,20.0,True,41.45714285714285
624,7,3,10.0,True,41.45714285714285
625,7,3,96.0,True,41.45714285714285
626,7,1,7.0,True,8.333333333333334
627,7,3,11.0,True,41.45714285714285
628,7,3,72.0,True,41.45714285714285
629,7,3,28.0,True,41.45714285714285
630,7,3,16.0,True,41.45714285714285
631,7,3,80.0,True,41.45714285714285
632,7,3,0.0,True,41.45714285714285
633,7,2,8.0,True,5.333333333333333
634,7,4,9.0,True,8.333333333333332
635,7,3,9.0,False,41.45714285714285
636,7,3,20.0,True,41.45714285714285
637,7,3,72.0,True,41.45714285714285
638,7,3,0.0,True,41.45714285714285
639,7,3,39.0,True,41.45714285714285
640,8,2,30.0,False,33.77142857142857
641,8,2,56.0,True,33.77142857142857
642,8,2,61.0,True,33.77142857142857
643,8,2,8.0,True,33.77142857142857
644,8,2,80.0,True,33.77142857142857
645,8,2,0.0,True,33.77142857142857
646,8,2,22.0,False,33.77142857142857
647,8,2,56.0,True,33.77142857142857
648,8,2,0.0,True,33.77142857142857
649,8,2,50.0,True,33.77142857142857
650,8,2,46.0,False,33.77142857142857
651,8,2,8.0,True,33.77142857142857
652,8,2,93.0,True,33.77142857142857
653,8,2,38.0,True,33.77142857142857
654,8,2,45.0,False,33.77142857142857
655,8,2,59.0,True,33.77142857142857
656,8,1,9.0,True,9.0
657,8,2,90.0,True,33.77142857142857
658,8,3,9.0,True,9.0
659,8,2,0.0,True,33.77142857142857
660,8,2,0.0,True,33.77142857142857
661,8,2,0.0,False,33.77142857142857
662,8,2,39.0,False,33.77142857142857
663,8,2,0.0,True,33.77142857142857
664,8,2,28.0,False,33.77142857142857
665,8,2,8.0,True,33.77142857142857
666,8,2,0.0,True,33.77142857142857
667,8,2,65.0,True,33.77142857142857
668,8,2,8.0,False,33.77142857142857
669,8,5,9.0,False,9.0
670,8,1,9.0,False,9.0
671,8,2,0.0,True,33.77142857142857
672,8,2,64.0,True,33.77142857142857
673,8,2,0.0,True,33.77142857142857
674,8,2,41.0,False,33.77142857142857
675,8,2,0.0,True,33.77142857142857
676,8,2,61.0,True,33.77142857142857
677,8,2,79.0,True,33.77142857142857
678,8,4,8.0,True,8.333333333333332
679,8,4,9.0,True,8.333333333333332
680,8,2,9.0,True,33.77142857142857
681,8,2,12.0,False,33.77142857142857
682,8,2,8.0,False,33.77142857142857
683,8,2,76.0,True,33.77142857142857
684,8,2,24.0,False,33.77142857142857
685,8,2,46.0,False,33.77142857142857
686,8,2,9.0,True,33.77142857142857
687,8,2,47.0,True,33.77142857142857
688,8,2,10.0,False,33.77142857142857
689,8,2,55.0,True,33.77142857142857
690,8,2,0.0,False,33.77142857142857
691,8,2,43.0,True,33.77142857142857
692,8,2,85.0,True,33.77142857142857
693,8,2,9.0,True,33.77142857142857
694,8,2,58.0,True,33.77142857142857
695,8,1,9.0,True,9.0
696,8,2,10.0,False,33.77142857142857
697,8,2,54.0,True,33.77142857142857
698,8,2,0.0,True,33.77142857142857
699,8,2,33.0,True,33.77142857142857
700,8,2,0.0,True,33.77142857142857
701,8,2,96.0,True,33.77142857142857
702,8,2,8.0,False,33.77142857142857
703,8,4,8.0,False,8.333333333333332
704,8,2,77.0,True,33.77142857142857
